Element Type,Layer Name,Width,Height,Length,Area,Position X,Position Y
Wall (interior),main floor interior line,,,3.9999772338867388,,854.0614666259619,633.8901052990612
Wall (interior),main floor interior line,,,3.9999772338867388,,854.0614666259619,633.4901075756727
Wall (interior),main floor interior line,,,23.999863403319978,,854.0614666259619,657.1699728002815
Wall (interior),main floor interior line,,,3.9999772338867388,,854.0614666259619,633.1701093969615
Wall (interior),main floor interior line,,,23.999863403319978,,858.0614438598486,633.1701093969615
Wall (interior),main floor interior line,,,3.9999772338867388,,858.0614438598486,657.1699728002815
Wall (interior),main floor interior line,,,9.739266926728046,,850.0614893920753,624.2901599377333
Wall (interior),main floor interior line,,,22.47987205444292,,850.0614893920753,623.490164490956
Wall (interior),main floor interior line,,,0.7999954467773023,,872.5413614465182,623.490164490956
Wall (interior),main floor interior line,,,22.47987205444292,,872.5413614465182,624.2901599377333
Wall (interior),main floor interior line,,,41.49439963000001,,898.5412134667814,666.289920893543
Wall (interior),main floor interior line,,,44.730048343870735,,901.9011943432463,624.2901599377333
Wall (interior),main floor interior line,,,21.039880250243755,,898.5412134667814,645.2500406432993
Wall (interior),main floor interior line,,,4.159976323242063,,902.7011897900235,645.2500406432993
Wall (interior),main floor interior line,,,21.039880250243755,,902.7011897900235,666.289920893543
Wall (interior),main floor interior line,,,36.55979191772417,,939.2609817077476,666.289920893543
Wall (interior),main floor interior line,,,59.75965987426639,,939.2609817077476,606.5302610192766
Wall (interior),main floor interior line,,,48.479724074706155,,898.5412134667814,666.289920893543
Wall (interior),main floor interior line,,,145.2791731347629,,850.0614893920753,666.289920893543
Wall (interior),main floor interior line,,,10.479940352783217,,851.8214793749855,510.5308074059969
Wall (interior),main floor interior line,,,9.039948548583993,,842.7815308264015,510.5308074059969
Wall (interior),main floor interior line,,,10.479940352783217,,842.7815308264015,521.0107477587801
Wall (interior),main floor interior line,,,47.279730904540315,,797.2617899047715,521.0107477587801
Wall (interior),main floor interior line,,,49.999715423582984,,797.2617899047715,571.0104631823631
Wall (interior),main floor interior line,,,41.99976095580985,,755.2620289489616,571.0104631823631
Wall (interior),main floor interior line,,,5.519968582763568,,755.2620289489616,576.5304317651267
Wall (interior),main floor interior line,,,145.2791731347629,,844.5415208093118,521.0107477587801
Wall (interior),main floor interior line,,,48.479724074706155,,844.5415208093118,666.289920893543
Wall (interior),main floor interior line,,,48.479724074706155,,796.0617967346057,666.289920893543
Wall (interior),main floor interior line,,,47.199731359862426,,850.0614893920753,521.0107477587801
Wall (interior),main floor interior line,,,49.999715423582984,,897.2612207519377,521.0107477587801
Wall (interior),main floor interior line,,,41.99976095580996,,897.2612207519377,571.0104631823631
Wall (interior),main floor interior line,,,5.519968582763568,,939.2609817077476,571.0104631823631
Wall (interior),main floor interior line,,,0.23999863403309973,,861.7414229150241,645.8900370007211
Wall (interior),main floor interior line,,,0.17888442006848712,,861.501424280991,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935521034,,861.5814238256689,646.1300356347544
Wall (interior),main floor interior line,,,0.2399986340333271,,861.6614233703465,646.3700342687875
Wall (interior),main floor interior line,,,0.17888442006818206,,861.6614233703465,646.6900324474987
Wall (interior),main floor interior line,,,0.0799995446777757,,861.7414229150241,646.9300310815318
Wall (interior),main floor interior line,,,0.17888442006838545,,861.7414229150241,647.0100306262095
Wall (interior),main floor interior line,,,0.17888442006863967,,861.821422459702,647.2500292602425
Wall (interior),main floor interior line,,,0.17888442006823294,,861.9814215490576,647.490027894276
Wall (interior),main floor interior line,,,0.1788844200684363,,862.0614210937354,647.730026528309
Wall (interior),main floor interior line,,,0.07999954467766202,,862.2214201830907,647.9700251623423
Wall (interior),main floor interior line,,,0.11313644106698276,,862.2214201830907,648.0500247070199
Wall (interior),main floor interior line,,,0.1788844200684363,,862.3814192724464,648.2100237963755
Wall (interior),main floor interior line,,,0.17888442006858882,,862.5414183618016,648.4500224304086
Wall (interior),main floor interior line,,,0.1788844200683346,,862.701417451157,648.6900210644419
Wall (interior),main floor interior line,,,0.1788844200684363,,862.8614165405126,648.930019698475
Wall (interior),main floor interior line,,,0.22627288213412627,,863.0214156298679,649.0900187878304
Wall (interior),main floor interior line,,,0.11313644106706315,,863.2614142639013,649.3300174218635
Wall (interior),main floor interior line,,,0.2262728821340459,,863.4214133532566,649.4900165112191
Wall (interior),main floor interior line,,,0.17888442006828378,,863.66141198729,649.7300151452523
Wall (interior),main floor interior line,,,0.17888442006848712,,863.9014106213231,649.8900142346077
Wall (interior),main floor interior line,,,0.1788844200680804,,864.1414092553564,650.0500133239634
Wall (interior),main floor interior line,,,0.2262728821340459,,864.3814078893894,650.1300128686408
Wall (interior),main floor interior line,,,0.07999954467788939,,864.541406978745,650.2900119579964
Wall (interior),main floor interior line,,,0.17888442006828376,,864.6214065234229,650.2900119579964
Wall (interior),main floor interior line,,,0.1788844200684363,,864.8614051574559,650.4500110473521
Wall (interior),main floor interior line,,,0.17888442006828378,,865.101403791489,650.5300105920298
Wall (interior),main floor interior line,,,0.1788844200683346,,865.3414024255223,650.6100101367073
Wall (interior),main floor interior line,,,0.1599990893555514,,865.6614006042332,650.7700092260629
Wall (interior),main floor interior line,,,0.178884420068538,,865.9013992382663,650.7700092260629
Wall (interior),main floor interior line,,,0.23999863403309973,,866.1413978722996,650.8500087707407
Wall (interior),main floor interior line,,,0.1788844200683346,,866.4613960510106,650.8500087707407
Wall (interior),main floor interior line,,,0.23999863403309973,,866.7013946850439,650.9300083154185
Wall (interior),main floor interior line,,,0.15999908935532403,,867.0213928637547,650.9300083154185
Wall (interior),main floor interior line,,,0.2399986340333271,,867.2613914977878,650.9300083154185
Wall (interior),main floor interior line,,,0.15999908935532403,,867.5813896764989,650.9300083154185
Wall (interior),main floor interior line,,,0.25298077295795657,,867.8213883105319,650.9300083154185
Wall (interior),main floor interior line,,,0.1599990893556651,,868.1413864892428,650.8500087707407
Wall (interior),main floor interior line,,,0.23999863403298605,,868.3813851232763,650.7700092260629
Wall (interior),main floor interior line,,,0.17888442006838545,,868.7013833019872,650.7700092260629
Wall (interior),main floor interior line,,,0.1788844200684363,,868.9413819360202,650.690009681385
Wall (interior),main floor interior line,,,0.25298077295795657,,869.1813805700535,650.5300105920298
Wall (interior),main floor interior line,,,0.178884420068538,,869.5013787487644,650.4500110473521
Wall (interior),main floor interior line,,,0.17888442006858882,,869.7413773827975,650.3700115026743
Wall (interior),main floor interior line,,,0.17888442006838545,,869.981376016831,650.2100124133187
Wall (interior),main floor interior line,,,0.1788844200683346,,870.221374650864,650.0500133239634
Wall (interior),main floor interior line,,,0.1788844200683346,,870.4613732848971,649.8900142346077
Wall (interior),main floor interior line,,,0.178884420068538,,870.7013719189302,649.7300151452523
Wall (interior),main floor interior line,,,0.1788844200683346,,870.9413705529637,649.5700160558969
Wall (interior),main floor interior line,,,0.22627288213372435,,871.101369642319,649.4100169665414
Wall (interior),main floor interior line,,,0.17888442006863967,,871.3413682763523,649.1700183325083
Wall (interior),main floor interior line,,,0.22627288213388513,,871.5013673657077,649.0100192431527
Wall (interior),main floor interior line,,,0.22627288213388513,,871.6613664550632,648.7700206091196
Wall (interior),main floor interior line,,,0.22627288213356356,,871.8213655444188,648.5300219750864
Wall (interior),main floor interior line,,,0.17888442006858882,,871.981364633774,648.2900233410533
Wall (interior),main floor interior line,,,0.17888442006838545,,872.1413637231296,648.0500247070199
Wall (interior),main floor interior line,,,0.17888442006869051,,872.3013628124849,647.8100260729868
Wall (interior),main floor interior line,,,0.17888442006828376,,872.3813623571627,647.5700274389534
Wall (interior),main floor interior line,,,0.2529807729578847,,872.4613619018406,647.3300288049204
Wall (interior),main floor interior line,,,0.17888442006869051,,872.621360991196,647.0100306262095
Wall (interior),main floor interior line,,,0.15999908935521034,,872.7013605358738,646.7700319921761
Wall (interior),main floor interior line,,,0.2399986340333271,,872.7813600805514,646.530033358143
Wall (interior),main floor interior line,,,0.17888442006858882,,872.7813600805514,646.2100351794322
Wall (interior),main floor interior line,,,0.23999863403321342,,872.861359625229,645.9700365453989
Wall (interior),main floor interior line,,,0.1599990893555514,,872.861359625229,645.650038366688
Wall (interior),main floor interior line,,,0.23999863403321342,,872.861359625229,645.4100397326548
Wall (interior),main floor interior line,,,0.15999908935543772,,872.861359625229,645.0900415539438
Wall (interior),main floor interior line,,,0.2399986340333271,,872.861359625229,644.8500429199107
Wall (interior),main floor interior line,,,0.1599990893555514,,872.861359625229,644.5300447411998
Wall (interior),main floor interior line,,,0.23999863403309973,,872.7813600805514,644.2900461071665
Wall (interior),main floor interior line,,,0.178884420068538,,872.7813600805514,643.9700479284556
Wall (interior),main floor interior line,,,0.17888442006838545,,872.7013605358738,643.7300492944223
Wall (interior),main floor interior line,,,0.1788844200683346,,872.621360991196,643.4100511157114
Wall (interior),main floor interior line,,,0.178884420068538,,872.5413614465182,643.1700524816783
Wall (interior),main floor interior line,,,0.17888442006848712,,872.3813623571627,642.930053847645
Wall (interior),main floor interior line,,,0.1788844200683346,,872.3013628124849,642.6900552136118
Wall (interior),main floor interior line,,,0.1788844200684363,,872.1413637231296,642.4500565795786
Wall (interior),main floor interior line,,,0.1788844200684363,,871.981364633774,642.2100579455454
Wall (interior),main floor interior line,,,0.1788844200684363,,871.8213655444188,641.9700593115123
Wall (interior),main floor interior line,,,0.17888442006828376,,871.6613664550632,641.730060677479
Wall (interior),main floor interior line,,,0.17888442006828378,,871.5013673657077,641.4900620434458
Wall (interior),main floor interior line,,,0.2262728821340459,,871.3413682763523,641.3300629540904
Wall (interior),main floor interior line,,,0.1788844200683346,,871.101369642319,641.0900643200573
Wall (interior),main floor interior line,,,0.2262728821339655,,870.9413705529637,640.9300652307016
Wall (interior),main floor interior line,,,0.22627288213348318,,870.7013719189302,640.7700661413461
Wall (interior),main floor interior line,,,0.2262728821339655,,870.4613732848971,640.6100670519909
Wall (interior),main floor interior line,,,0.22627288213380473,,870.221374650864,640.4500679626353
Wall (interior),main floor interior line,,,0.17888442006863967,,869.981376016831,640.29006887328
Wall (interior),main floor interior line,,,0.17888442006838545,,869.7413773827975,640.1300697839245
Wall (interior),main floor interior line,,,0.17888442006863967,,869.5013787487644,640.0500702392466
Wall (interior),main floor interior line,,,0.2399986340334408,,869.2613801147313,639.8900711498911
Wall (interior),main floor interior line,,,0.1788844200684363,,868.9413819360202,639.8100716052136
Wall (interior),main floor interior line,,,0.1599990893556651,,868.7013833019872,639.7300720605358
Wall (interior),main floor interior line,,,0.23999863403309973,,868.4613846679537,639.650072515858
Wall (interior),main floor interior line,,,0.17888442006823294,,868.1413864892428,639.650072515858
Wall (interior),main floor interior line,,,0.1599990893555514,,867.9013878552098,639.5700729711803
Wall (interior),main floor interior line,,,0.0799995446777757,,867.7413887658543,639.5700729711803
Wall (interior),main floor interior line,,,0.1599990893555514,,867.5813896764989,639.5700729711803
Wall (interior),main floor interior line,,,0.23999863403309973,,867.3413910424656,639.5700729711803
Wall (interior),main floor interior line,,,0.1599990893556651,,867.0213928637547,639.5700729711803
Wall (interior),main floor interior line,,,0.15999908935532403,,866.7813942297213,639.5700729711803
Wall (interior),main floor interior line,,,0.0799995446777757,,866.621395140366,639.5700729711803
Wall (interior),main floor interior line,,,0.178884420068538,,866.4613960510106,639.5700729711803
Wall (interior),main floor interior line,,,0.23999863403321342,,866.2213974169773,639.650072515858
Wall (interior),main floor interior line,,,0.15999908935532403,,865.9013992382663,639.7300720605358
Wall (interior),main floor interior line,,,0.178884420068538,,865.6614006042332,639.7300720605358
Wall (interior),main floor interior line,,,0.1788844200684363,,865.3414024255223,639.8100716052136
Wall (interior),main floor interior line,,,0.1788844200684363,,865.101403791489,639.9700706945688
Wall (interior),main floor interior line,,,0.17888442006869051,,864.8614051574559,640.0500702392466
Wall (interior),main floor interior line,,,0.17888442006874133,,864.6214065234229,640.1300697839245
Wall (interior),main floor interior line,,,0.17888442006823294,,864.3814078893894,640.29006887328
Wall (interior),main floor interior line,,,0.17888442006863967,,864.1414092553564,640.4500679626353
Wall (interior),main floor interior line,,,0.17888442006828378,,863.9014106213231,640.6100670519909
Wall (interior),main floor interior line,,,0.11313644106706315,,863.66141198729,640.7700661413461
Wall (interior),main floor interior line,,,0.0799995446777757,,863.5814124426122,640.850065686024
Wall (interior),main floor interior line,,,0.178884420068538,,863.4214133532566,640.9300652307016
Wall (interior),main floor interior line,,,0.17888442006869051,,863.2614142639013,641.1700638647347
Wall (interior),main floor interior line,,,0.1788844200683346,,863.0214156298679,641.3300629540904
Wall (interior),main floor interior line,,,0.11313644106682197,,862.8614165405126,641.5700615881237
Wall (interior),main floor interior line,,,0.11313644106690236,,862.7814169958348,641.6500611328013
Wall (interior),main floor interior line,,,0.1788844200684363,,862.701417451157,641.8100602221568
Wall (interior),main floor interior line,,,0.22627288213364394,,862.5414183618016,641.9700593115123
Wall (interior),main floor interior line,,,0.22627288213412627,,862.3814192724464,642.2100579455454
Wall (interior),main floor interior line,,,0.11313644106690236,,862.2214201830907,642.4500565795786
Wall (interior),main floor interior line,,,0.07999954467788939,,862.1414206384129,642.5300561242562
Wall (interior),main floor interior line,,,0.2529807729580644,,862.0614210937354,642.6900552136118
Wall (interior),main floor interior line,,,0.17888442006863967,,861.9814215490576,643.0100533923227
Wall (interior),main floor interior line,,,0.1788844200683346,,861.9014220043798,643.2500520263561
Wall (interior),main floor interior line,,,0.0799995446777757,,861.7414229150241,643.4900506603892
Wall (interior),main floor interior line,,,0.0799995446777757,,861.7414229150241,643.570050205067
Wall (interior),main floor interior line,,,0.1599990893556651,,861.6614233703465,643.8100488391
Wall (interior),main floor interior line,,,0.17888442006823294,,861.6614233703465,644.0500474731334
Wall (interior),main floor interior line,,,0.2399986340333271,,861.5814238256689,644.2900461071665
Wall (interior),main floor interior line,,,0.0799995446777757,,861.501424280991,644.6100442858774
Wall (interior),main floor interior line,,,0.23999863403309973,,861.501424280991,644.6900438305552
Wall (interior),main floor interior line,,,0.23999863403309973,,859.8214338427588,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,857.9014447704931,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,855.9014561535498,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403309973,,853.9014675366064,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403309973,,851.6614802856299,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403298605,,850.7814852941748,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935543772,,850.5414866601418,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,850.5414866601418,645.650038366688
Wall (interior),main floor interior line,,,0.23999863403321342,,850.5414866601418,645.4100397326548
Wall (interior),main floor interior line,,,0.15999908935543772,,850.5414866601418,645.0900415539438
Wall (interior),main floor interior line,,,0.1599990893555514,,850.5414866601418,644.8500429199107
Wall (interior),main floor interior line,,,0.15999908935532403,,850.5414866601418,644.6900438305552
Wall (interior),main floor interior line,,,0.07999954467788939,,850.5414866601418,644.5300447411998
Wall (interior),main floor interior line,,,0.07999954467766202,,850.5414866601418,644.450045196522
Wall (interior),main floor interior line,,,0.0799995446777757,,850.5414866601418,644.3700456518443
Wall (interior),main floor interior line,,,0.0799995446777757,,850.5414866601418,644.2900461071665
Wall (interior),main floor interior line,,,0.07999954467788939,,850.461487115464,644.2100465624887
Wall (interior),main floor interior line,,,0.07999954467766202,,850.3814875707861,644.2100465624887
Wall (interior),main floor interior line,,,0.15999908935532403,,867.18139195311,643.7300492944223
Wall (interior),main floor interior line,,,0.17888442006858882,,866.941393319077,643.7300492944223
Wall (interior),main floor interior line,,,0.17888442006838545,,866.621395140366,643.8100488391
Wall (interior),main floor interior line,,,0.1788844200684363,,866.3813965063327,643.9700479284556
Wall (interior),main floor interior line,,,0.07999954467766202,,866.2213974169773,644.1300470178112
Wall (interior),main floor interior line,,,0.1788844200683346,,866.1413978722996,644.1300470178112
Wall (interior),main floor interior line,,,0.11313644106690236,,865.9813987829441,644.3700456518443
Wall (interior),main floor interior line,,,0.07999954467754833,,865.8213996935888,644.5300447411998
Wall (interior),main floor interior line,,,0.178884420068538,,865.8213996935888,644.6100442858774
Wall (interior),main floor interior line,,,0.15999908935532403,,865.741400148911,644.8500429199107
Wall (interior),main floor interior line,,,0.0799995446777757,,865.6614006042332,645.0900415539438
Wall (interior),main floor interior line,,,0.07999954467766202,,865.6614006042332,645.1700410986216
Wall (interior),main floor interior line,,,0.07999954467766202,,865.741400148911,645.4100397326548
Wall (interior),main floor interior line,,,0.0799995446777757,,865.741400148911,645.4900392773325
Wall (interior),main floor interior line,,,0.07999954467766202,,865.741400148911,645.650038366688
Wall (interior),main floor interior line,,,0.11313644106698276,,865.741400148911,645.7300379113657
Wall (interior),main floor interior line,,,0.11313644106682197,,865.8213996935888,645.8900370007211
Wall (interior),main floor interior line,,,0.11313644106690236,,865.9013992382663,645.9700365453989
Wall (interior),main floor interior line,,,0.11313644106698276,,865.9813987829441,646.1300356347544
Wall (interior),main floor interior line,,,0.11313644106674159,,866.0613983276219,646.2100351794322
Wall (interior),main floor interior line,,,0.11313644106698276,,866.2213974169773,646.3700342687875
Wall (interior),main floor interior line,,,0.17888442006848712,,866.3813965063327,646.530033358143
Wall (interior),main floor interior line,,,0.11313644106674159,,866.7013946850439,646.6100329028209
Wall (interior),main floor interior line,,,0.0799995446777757,,866.7813942297213,646.6900324474987
Wall (interior),main floor interior line,,,0.11313644106674159,,866.941393319077,646.6900324474987
Wall (interior),main floor interior line,,,0.0799995446777757,,867.0213928637547,646.7700319921761
Wall (interior),main floor interior line,,,0.1599990893555514,,867.18139195311,646.7700319921761
Wall (interior),main floor interior line,,,0.0799995446777757,,867.3413910424656,646.7700319921761
Wall (interior),main floor interior line,,,0.15999908935532403,,867.5013901318212,646.6900324474987
Wall (interior),main floor interior line,,,0.1599990893555514,,867.7413887658543,646.6100329028209
Wall (interior),main floor interior line,,,0.07999954467788939,,867.9013878552098,646.6100329028209
Wall (interior),main floor interior line,,,0.17888442006818206,,867.9813873998876,646.530033358143
Wall (interior),main floor interior line,,,0.0799995446777757,,868.1413864892428,646.4500338134653
Wall (interior),main floor interior line,,,0.17888442006838545,,868.2213860339206,646.3700342687875
Wall (interior),main floor interior line,,,0.07999954467788939,,868.3013855785985,646.2100351794322
Wall (interior),main floor interior line,,,0.22627288213372435,,868.3813851232763,646.1300356347544
Wall (interior),main floor interior line,,,0.1788844200684363,,868.5413842126316,645.8900370007211
Wall (interior),main floor interior line,,,0.17888442006858882,,868.6213837573093,645.650038366688
Wall (interior),main floor interior line,,,0.1599990893555514,,868.7013833019872,645.3300401879771
Wall (interior),main floor interior line,,,0.15999908935543772,,868.7013833019872,645.0900415539438
Wall (interior),main floor interior line,,,0.2399986340333271,,868.6213837573093,644.8500429199107
Wall (interior),main floor interior line,,,0.17888442006858882,,868.5413842126316,644.5300447411998
Wall (interior),main floor interior line,,,0.11313644106706315,,868.3813851232763,644.2900461071665
Wall (interior),main floor interior line,,,0.2262728821339655,,868.2213860339206,644.1300470178112
Wall (interior),main floor interior line,,,0.17888442006863967,,867.9813873998876,643.9700479284556
Wall (interior),main floor interior line,,,0.15999908935532403,,867.7413887658543,643.8100488391
Wall (interior),main floor interior line,,,0.2399986340333271,,867.5013901318212,643.7300492944223
Wall (interior),main floor interior line,,,0.23999863403298605,,863.7414115319677,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,861.821422459702,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935543772,,860.1414320214697,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935521034,,858.1414434045264,645.8900370007211
Wall (interior),main floor interior line,,,0.07999954467754833,,850.3014880261085,644.2100465624887
Wall (interior),main floor interior line,,,0.0799995446777757,,850.3014880261085,644.1300470178112
Wall (interior),main floor interior line,,,0.15999908935543772,,850.2214884814307,644.1300470178112
Wall (interior),main floor interior line,,,0.23999863403309973,,850.0614893920753,644.1300470178112
Wall (interior),main floor interior line,,,0.23999863403321342,,850.0614893920753,644.450045196522
Wall (interior),main floor interior line,,,0.15999908935543772,,850.0614893920753,644.770043375233
Wall (interior),main floor interior line,,,0.23999863403321342,,850.0614893920753,645.010042009266
Wall (interior),main floor interior line,,,0.07999954467788939,,850.0614893920753,645.2500406432993
Wall (interior),main floor interior line,,,0.15999908935521034,,850.8614848388527,645.8900370007211
Wall (interior),main floor interior line,,,0.2399986340333271,,851.1014834728857,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,851.4214816515968,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,851.9814784643409,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403309973,,852.2214770983742,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935532403,,852.541475277085,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403321342,,852.7814739111182,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935532403,,853.1014720898291,645.8900370007211
Wall (interior),main floor interior line,,,0.23999863403309973,,853.3414707238622,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,853.6614689025732,645.8900370007211
Wall (interior),main floor interior line,,,0.1599990893555514,,854.2214657153174,645.8900370007211
Wall (interior),main floor interior line,,,0.2399986340334408,,854.4614643493504,645.8900370007211
Wall (interior),main floor interior line,,,0.15999908935509666,,854.7814625280618,645.8900370007211
